genes,logFC,logCPM,PValue,FDR,Annotation
LOC105181907,1.023715531,7.318048769,5.02E-14,2.32E-12,GTP-binding protein Di-Ras2
LOC105192614,-0.993429006,6.405362544,5.10E-14,2.35E-12,putative fatty acyl-CoA reductase CG8306
LOC105186443,-0.872154086,7.096430215,5.15E-14,2.36E-12,leucine-rich repeat-containing protein 40 isoform X1
LOC105184819,1.050684058,6.137074709,5.95E-14,2.72E-12,RNA-binding protein Musashi homolog 2 isoform X2
LOC105188172,-1.090756955,5.435165508,6.24E-14,2.84E-12,"malonyl-CoA decarboxylase, mitochondrial-like isoform X1"
LOC105180939,-1.106631149,5.496262599,6.36E-14,2.89E-12,pre-mRNA-splicing factor 18
LOC105191681,0.90674744,9.006140237,6.44E-14,2.91E-12,neurexin-1 isoform X7
LOC105180621,-3.535680339,6.491526774,6.96E-14,3.13E-12,endothelin-converting enzyme homolog
LOC105184033,-0.926649827,7.071235737,7.00E-14,3.14E-12,RNA polymerase-associated protein RTF1 homolog isoform X1
LOC105187629,-0.942583808,6.619356504,7.02E-14,3.14E-12,general transcription factor IIF subunit 1
LOC105191074,-0.909220863,6.50985907,7.20E-14,3.21E-12,monoacylglycerol lipase ABHD12 isoform X2
LOC105185501,-1.241543621,4.909136698,7.37E-14,3.27E-12,RNA 3\\'-terminal phosphate cyclase-like protein
LOC112590417,0.797071355,8.013588828,7.75E-14,3.43E-12,WASH complex subunit 3-like
LOC105183426,1.047177662,6.312714047,8.45E-14,3.73E-12,uncharacterized protein LOC105183426 isoform X4
LOC105186763,0.950106287,7.560461494,8.66E-14,3.80E-12,serine/threonine-protein kinase PLK1 isoform X2
LOC105181507,-1.024386524,7.517532664,9.07E-14,3.97E-12,40S ribosomal protein S11-like
LOC105192460,0.966805707,8.240597677,9.58E-14,4.18E-12,tetraspanin-9 isoform X2
LOC105181535,-1.046570235,5.672398625,9.64E-14,4.19E-12,dnaJ homolog subfamily C member 28
LOC105188992,-1.13668553,5.519771912,9.86E-14,4.27E-12,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
LOC105180911,1.29440373,5.175828396,1.00E-13,4.33E-12,octopamine receptor beta-1R
LOC105186767,0.920154107,6.693130278,1.02E-13,4.40E-12,uncharacterized protein LOC105186767
LOC105191490,-1.027573467,8.387111284,1.13E-13,4.86E-12,60S ribosomal protein L7a
LOC105186773,0.842747668,8.546664703,1.14E-13,4.86E-12,uncharacterized protein LOC105186773 isoform X1
LOC105186465,-0.820872873,8.672090008,1.20E-13,5.07E-12,centrosomin isoform X2
LOC105187799,0.973450827,6.378334038,1.20E-13,5.07E-12,protein abrupt isoform X1
LOC105182654,-0.86127193,7.086924175,1.20E-13,5.07E-12,choline/ethanolamine kinase isoform X1
LOC105188203,0.866855422,8.041508707,1.25E-13,5.25E-12,uncharacterized protein LOC105188203 isoform X1
LOC105186650,-1.126992373,5.459283101,1.25E-13,5.27E-12,uncharacterized protein LOC105186650 isoform X1
LOC105184119,1.071722078,6.674843841,1.27E-13,5.34E-12,uncharacterized protein LOC105184119
LOC105186516,-1.045963338,5.643845259,1.34E-13,5.58E-12,dehydrogenase/reductase SDR family protein 7-like
LOC105190090,0.970492447,6.656499225,1.36E-13,5.67E-12,protein enabled isoform X3
LOC105185235,0.89798753,9.513374156,1.39E-13,5.77E-12,neuronal acetylcholine receptor subunit alpha-4
LOC105182871,-0.859311593,9.217740066,1.42E-13,5.86E-12,40S ribosomal protein S3
LOC112589192,-1.43471827,4.390040535,1.46E-13,6.01E-12,uncharacterized protein LOC112589192
LOC105183985,0.874727542,8.28434508,1.47E-13,6.05E-12,cysteine-rich motor neuron 1 protein isoform X2
LOC105189492,0.884425156,7.060252948,1.52E-13,6.24E-12,"beta-1,3-galactosyltransferase 5"
LOC105182998,0.976458078,6.509837332,1.54E-13,6.28E-12,transmembrane and TPR repeat-containing protein CG4341 isoform X1
LOC105184848,-1.269905363,5.353269023,1.55E-13,6.31E-12,alpha-L-fucosidase
LOC105189413,-1.841187367,3.720343274,1.56E-13,6.31E-12,uncharacterized protein LOC105189413
LOC112588973,0.900346473,7.621101378,1.75E-13,7.07E-12,"homeobox protein onecut-like, partial"
LOC105184550,-1.167585938,5.218431122,1.77E-13,7.12E-12,charged multivesicular body protein 7
LOC105191384,4.171779524,3.019333221,1.81E-13,7.25E-12,venom carboxylesterase-6 isoform X2
LOC105184984,-0.922709951,6.053724233,1.86E-13,7.43E-12,ribonuclease H1 isoform X4
LOC105189119,1.068064874,7.442538246,1.89E-13,7.53E-12,mediator of RNA polymerase II transcription subunit 15
LOC105183038,0.866823943,7.546014376,1.98E-13,7.86E-12,heterogeneous nuclear ribonucleoprotein L isoform X1
LOC105186824,2.119463695,9.802412798,1.99E-13,7.89E-12,nuclear pore complex protein DDB_G0274915 isoform X1
LOC105180608,1.181330605,5.378323797,2.05E-13,8.12E-12,UNC93-like protein MFSD11
LOC105192497,-1.035445568,5.953267757,2.10E-13,8.26E-12,zinc finger protein 2
LOC105181719,-0.964955644,6.146659245,2.16E-13,8.47E-12,uncharacterized protein LOC105181719
LOC105183232,-0.943039632,7.644757223,2.23E-13,8.74E-12,uncharacterized protein LOC105183232
LOC105187207,-0.736887483,9.75077018,2.24E-13,8.74E-12,chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X4
LOC105192417,-0.931477489,6.44487114,2.31E-13,9.00E-12,FAD-dependent oxidoreductase domain-containing protein 1-like isoform X2
LOC105181665,1.035934165,6.652486777,2.33E-13,9.04E-12,roundabout homolog 2
LOC105188760,0.972367989,6.515211029,2.37E-13,9.16E-12,menin isoform X2
LOC105182733,-0.821523558,7.147519372,2.45E-13,9.43E-12,myosin-10 isoform X1
LOC105188010,0.90087307,7.567922196,2.63E-13,1.01E-11,attractin isoform X3
LOC105185759,1.017719273,6.576094755,2.69E-13,1.03E-11,uncharacterized protein LOC105185759 isoform X1
LOC105189790,1.555938326,4.659996336,2.71E-13,1.03E-11,uncharacterized protein LOC105189790
LOC105190221,-1.257646005,4.69150488,2.74E-13,1.05E-11,uncharacterized protein LOC105190221
LOC105183158,-1.203110653,5.32919674,2.81E-13,1.07E-11,"peptidyl-tRNA hydrolase 2, mitochondrial"
LOC105188716,0.839184607,7.667492632,3.38E-13,1.28E-11,uncharacterized protein LOC105188716 isoform X1
LOC105182578,-5.943693702,5.665339063,3.47E-13,1.31E-11,cytochrome P450 4g15
LOC105183712,0.898053338,7.409450122,3.49E-13,1.31E-11,basic salivary proline-rich protein 2
LOC105187663,-1.329706335,4.291805767,3.51E-13,1.32E-11,"apoptogenic protein 1, mitochondrial"
LOC105190577,1.154736979,6.505624288,3.62E-13,1.36E-11,DNA fragmentation factor subunit alpha
LOC105185102,-1.131477863,5.799916791,3.63E-13,1.36E-11,uncharacterized protein LOC105185102 isoform X1
LOC105189703,-1.000326517,6.660230965,3.68E-13,1.37E-11,CWF19-like protein 2
LOC105183748,-1.145663747,5.581877854,3.85E-13,1.42E-11,leukocyte receptor cluster member 1 homolog
LOC105189886,-0.890474628,6.609940987,3.85E-13,1.42E-11,protein phosphatase 1 regulatory subunit 7 isoform X2
LOC105186421,-0.980105662,6.666986048,4.29E-13,1.58E-11,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial isoform X1"
LOC105184579,-0.869873465,7.074538267,4.44E-13,1.63E-11,putative leucine-rich repeat-containing protein DDB_G0290503
LOC105181831,0.997470514,7.180069312,4.72E-13,1.73E-11,headcase protein
LOC105187393,0.754920784,8.493114677,5.00E-13,1.83E-11,reticulon-1-A
LOC105188454,-0.871012867,6.593735502,5.14E-13,1.88E-11,cullin-1
LOC105187972,1.335997361,6.353464092,5.81E-13,2.11E-11,CAPA peptides-like isoform X2
LOC105190741,0.816034012,7.217711101,5.88E-13,2.13E-11,atrophin-1 isoform X2
LOC105186738,-0.99789165,5.903268278,5.94E-13,2.15E-11,leucine-rich repeat protein SHOC-2 isoform X1
LOC105182503,0.841742232,6.967430124,6.05E-13,2.18E-11,uncharacterized protein LOC105182503 isoform X1
LOC105186775,0.87583432,7.975601945,6.16E-13,2.21E-11,uncharacterized protein LOC105186775 isoform X6
LOC105181110,-0.865393355,6.612814415,6.24E-13,2.24E-11,WASH complex subunit 5
LOC105192064,1.245327602,6.351191384,6.34E-13,2.27E-11,UBA-like domain-containing protein 2
LOC105181650,-0.926632711,6.310612776,6.49E-13,2.31E-11,protein FAN
LOC105190317,-1.191478083,5.216845458,6.53E-13,2.32E-11,"tyrosine--tRNA ligase, mitochondrial"
LOC105191272,0.769880918,8.661438656,6.67E-13,2.37E-11,uncharacterized protein LOC105191272
LOC109504533,-1.431152064,7.959417404,6.77E-13,2.39E-11,"LOW QUALITY PROTEIN: uncharacterized protein LOC109504533, partial"
LOC105191976,-0.893401255,7.425704462,7.05E-13,2.48E-11,protein CREG1
LOC105186791,-0.889882283,6.211554614,7.08E-13,2.48E-11,dentin sialophosphoprotein
LOC105183096,-0.909332791,6.693466103,7.08E-13,2.48E-11,protein Peter pan
LOC105188417,-0.912021475,8.591566934,7.15E-13,2.50E-11,uncharacterized protein LOC105188417 isoform X1
LOC105183237,-0.96772858,5.948562719,7.51E-13,2.62E-11,uncharacterized protein LOC105183237 isoform X1
LOC105185579,-1.162611797,5.561742217,8.45E-13,2.94E-11,"transcription elongation factor, mitochondrial-like"
LOC105184388,-1.047460449,5.614853214,8.49E-13,2.94E-11,tRNA pseudouridine synthase A
LOC105190520,-0.931266799,6.208216354,9.80E-13,3.39E-11,vacuolar protein sorting-associated protein 52 homolog
LOC112589309,0.870506756,8.182387739,1.01E-12,3.48E-11,toll-like receptor 7
LOC105191528,-0.83075811,7.404731386,1.02E-12,3.52E-11,cleavage and polyadenylation specificity factor subunit 1
LOC105185292,0.925096787,7.236940441,1.08E-12,3.70E-11,uncharacterized protein LOC105185292
LOC105190605,-0.728425461,8.97692038,1.09E-12,3.73E-11,trichohyalin isoform X4
LOC105190682,0.945191019,6.535524155,1.10E-12,3.73E-11,uncharacterized protein LOC105190682
LOC105182541,-1.31165084,5.022612509,1.10E-12,3.73E-11,uncharacterized protein LOC105182541 isoform X2
LOC105186956,1.167445509,7.905055612,1.12E-12,3.81E-11,homeodomain-interacting protein kinase 2 isoform X1
LOC105183831,-0.888089518,6.288557844,1.14E-12,3.85E-11,uncharacterized protein LOC105183831 isoform X2
LOC105185653,1.308187103,5.747013976,1.16E-12,3.92E-11,probable nuclear hormone receptor HR38 isoform X5
LOC105186110,-0.850515957,7.765926751,1.20E-12,4.05E-11,probable ATP-dependent RNA helicase DDX23 isoform X1
LOC105183884,0.873886334,7.097781025,1.28E-12,4.28E-11,"cytochrome b-c1 complex subunit 2, mitochondrial"
LOC105181819,0.848544581,6.882574681,1.38E-12,4.61E-11,"beta-1,4-glucuronyltransferase 1"
LOC105184465,-1.066914629,5.674698076,1.43E-12,4.79E-11,uncharacterized protein LOC105184465
LOC105191066,-0.935346028,5.751766987,1.44E-12,4.79E-11,DNA mismatch repair protein Msh2
LOC105184194,1.189795973,5.939484523,1.47E-12,4.88E-11,putative uncharacterized protein DDB_G0274435
LOC105181617,-1.058538383,5.423555735,1.47E-12,4.89E-11,probable ATP-dependent RNA helicase DDX27
LOC105192328,0.958778876,7.833628268,1.49E-12,4.92E-11,breast cancer anti-estrogen resistance protein 3 isoform X2
LOC105190262,-0.768085264,8.770625993,1.54E-12,5.08E-11,uncharacterized protein LOC105190262
LOC105186665,-0.785133138,7.934896907,1.58E-12,5.20E-11,DENN domain-containing protein 4C isoform X2
LOC105191257,-0.788182897,7.484403302,1.65E-12,5.41E-11,serrate RNA effector molecule homolog isoform X1
LOC105188302,1.055275982,6.192955053,1.71E-12,5.60E-11,uncharacterized protein LOC105188302 isoform X2
LOC105191017,-1.021433958,5.575038501,1.78E-12,5.80E-11,zinc finger CCCH domain-containing protein 15 homolog
LOC105180826,0.901998336,6.914569946,1.82E-12,5.93E-11,RING finger protein 44 isoform X1
LOC105189904,-1.065568335,5.621400136,1.95E-12,6.31E-11,peptidyl-prolyl cis-trans isomerase FKBP8
LOC105182133,-1.15678949,5.084547881,2.03E-12,6.57E-11,kinetochore protein nuf2 isoform X1
LOC105190099,-0.879889664,6.065736558,2.04E-12,6.57E-11,TBC1 domain family member 31
LOC105191639,1.259943169,5.943451432,2.07E-12,6.67E-11,cadherin-87A
LOC109504628,-2.900993209,3.672389383,2.10E-12,6.75E-11,cytochrome P450 6B5-like
LOC105185084,-1.407100693,4.608963937,2.15E-12,6.89E-11,uncharacterized protein LOC105185084
LOC105184604,0.779324851,9.715880615,2.28E-12,7.29E-11,calmodulin-binding transcription activator 2 isoform X5
LOC105181153,1.404610373,7.827096355,2.37E-12,7.56E-11,uncharacterized protein LOC105181153
LOC105181142,1.356131008,4.867662084,2.39E-12,7.60E-11,ataxin-7-like protein 1 isoform X2
LOC105188913,-0.854304876,6.396867904,2.50E-12,7.94E-11,uncharacterized protein LOC105188913
LOC105188782,-1.184853991,4.839374084,2.69E-12,8.52E-11,uncharacterized protein LOC105188782
LOC105187477,-0.930661157,6.222466329,2.82E-12,8.88E-11,pre-rRNA processing protein FTSJ3
LOC105186335,-0.874048358,7.321157635,2.82E-12,8.88E-11,DNA ligase 4
LOC105181974,1.456900699,5.170890257,2.90E-12,9.11E-11,"solute carrier family 52, riboflavin transporter, member 3-A isoform X1"
LOC105183808,-0.937347888,5.858486509,2.92E-12,9.15E-11,U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase isoform X1
LOC105182710,-1.020319112,5.413408908,2.97E-12,9.27E-11,protein NDUFAF4 homolog
LOC105189184,-1.479225846,4.321605838,3.00E-12,9.34E-11,myb/SANT-like DNA-binding domain-containing protein 3
LOC105187447,-0.773113992,7.44783844,3.09E-12,9.60E-11,E3 ubiquitin-protein ligase Bre1 isoform X1
LOC105186906,1.054828621,7.290129293,3.17E-12,9.84E-11,3-phosphoinositide-dependent protein kinase 1 isoform X5
LOC105186394,-0.878670486,6.246961444,3.19E-12,9.86E-11,sister chromatid cohesion protein DCC1 isoform X2
LOC105187750,1.19983097,6.560330657,3.20E-12,9.88E-11,protein windpipe
LOC105186931,1.007375782,5.78263999,3.29E-12,1.01E-10,uncharacterized protein LOC105186931
LOC105188929,1.09678043,5.749938514,3.41E-12,1.05E-10,breast cancer anti-estrogen resistance protein 1
LOC105189131,-1.000920365,6.08710326,3.54E-12,1.09E-10,choline-phosphate cytidylyltransferase A
LOC105180894,-0.898286027,6.697880703,3.64E-12,1.11E-10,serine/threonine-protein phosphatase 5
LOC105190855,0.890936332,8.143994825,3.68E-12,1.12E-10,mucin-5AC
LOC105185827,-0.767657212,8.581648125,3.75E-12,1.14E-10,DNA-directed RNA polymerase I subunit RPA1 isoform X1
LOC105190613,0.888284447,6.518220688,3.81E-12,1.16E-10,CUGBP Elav-like family member 2 isoform X1
LOC105190050,-0.910930382,6.171935698,3.83E-12,1.16E-10,chromatin assembly factor 1 subunit A-B
LOC105183527,3.968618861,3.109203623,3.84E-12,1.16E-10,glucose dehydrogenase
LOC105185657,1.099323917,5.571017193,3.92E-12,1.18E-10,protein eva-1 homolog C isoform X2
LOC105188391,-1.185012175,4.897662061,3.94E-12,1.18E-10,uncharacterized protein LOC105188391
LOC105181888,-0.82999677,6.925596248,3.97E-12,1.19E-10,glutamic acid-rich protein
LOC105188120,-1.273057989,4.869105025,4.03E-12,1.20E-10,leucine-rich repeat-containing protein 59
LOC112590237,2.13933017,4.444152979,4.07E-12,1.21E-10,peptidyl-prolyl cis-trans isomerase FKBP15-1-like
LOC105186371,-0.923074081,6.024575792,4.33E-12,1.29E-10,transcription factor 25 isoform X2
LOC105189350,-1.02726906,5.771668151,4.34E-12,1.29E-10,DNA repair protein complementing XP-A cells homolog
LOC105184602,-1.705121457,3.263601462,4.46E-12,1.32E-10,transmembrane protein 223
LOC105181891,1.086275101,7.372145726,4.47E-12,1.32E-10,neprilysin-4
LOC105189015,-1.128434469,4.798253141,4.68E-12,1.38E-10,protein FRG1 homolog
LOC105188743,0.798468867,7.869938471,4.73E-12,1.39E-10,V-type proton ATPase 16 kDa proteolipid subunit
LOC112590236,1.229196858,6.513438247,4.74E-12,1.39E-10,adenylate kinase 7-like
LOC105184911,-1.248491722,4.531856327,4.74E-12,1.39E-10,myeloid differentiation primary response protein MyD88
LOC105192112,-0.90427483,6.285351302,4.80E-12,1.40E-10,probable 28S rRNA (cytosine-C(5))-methyltransferase
LOC105184864,-0.833128962,6.589611359,4.81E-12,1.40E-10,"beta-1,4-galactosyltransferase 7"
LOC105180758,-1.814014766,3.5773586,4.94E-12,1.44E-10,DNA repair protein XRCC4
LOC105188860,-0.96451174,6.048750768,4.96E-12,1.44E-10,coilin
LOC105187962,-0.760594456,7.579916421,5.11E-12,1.48E-10,43 kDa receptor-associated protein of the synapse homolog isoform X2
LOC105186818,1.001232368,5.961549398,5.12E-12,1.48E-10,tyrosine-protein kinase Drl isoform X1
LOC105192651,0.996881264,6.864336057,5.19E-12,1.50E-10,transcription factor CP2-like protein 1 isoform X1
LOC105190771,-1.396358757,4.922028655,5.20E-12,1.50E-10,uncharacterized protein LOC105190771
LOC105188487,-0.850056472,6.341891282,5.21E-12,1.50E-10,uncharacterized protein LOC105188487 isoform X1
LOC105184471,-1.006451693,5.906578749,5.52E-12,1.58E-10,zinc transporter 9
LOC105182380,0.983559642,5.78664384,5.59E-12,1.60E-10,tribbles homolog 2
LOC105186943,0.729870246,8.641537914,5.78E-12,1.65E-10,proton channel OtopLc isoform X3
LOC105191772,-0.880958444,7.006695655,5.89E-12,1.67E-10,uncharacterized protein LOC105191772 isoform X2
LOC105187074,0.748734307,9.18258162,5.98E-12,1.70E-10,zinc finger protein 608 isoform X2
LOC105188451,-0.945735268,6.792166383,6.18E-12,1.75E-10,nuclear cap-binding protein subunit 3
LOC105185027,0.854953933,7.744229557,6.22E-12,1.76E-10,protein neuralized isoform X4
LOC105181484,0.713278759,9.097849435,6.42E-12,1.81E-10,high-affinity choline transporter 1 isoform X2
LOC105185347,0.89672861,6.257599008,6.78E-12,1.91E-10,uncharacterized protein LOC105185347 isoform X2
LOC105183526,3.511966901,3.147143426,6.90E-12,1.93E-10,glucose dehydrogenase
LOC112588762,0.98113606,5.856368632,6.96E-12,1.95E-10,uncharacterized protein LOC112588762
LOC105191521,-0.760673717,7.594013208,6.99E-12,1.95E-10,probable RNA helicase armi isoform X2
LOC105189796,-0.899676272,6.495300071,6.99E-12,1.95E-10,pinin
LOC105184764,-0.922152972,5.851337855,7.34E-12,2.04E-10,leucine-rich repeat flightless-interacting protein 2 isoform X1
LOC105185384,0.742180332,9.171393639,7.87E-12,2.18E-10,rap guanine nucleotide exchange factor 6 isoform X1
LOC105185307,0.775130097,8.257946157,7.87E-12,2.18E-10,uncharacterized protein LOC105185307 isoform X1
LOC105189238,-0.851645228,6.392922174,8.03E-12,2.22E-10,beta-catenin-like protein 1 isoform X1
LOC105181636,-1.065371118,5.197785225,8.15E-12,2.25E-10,caspase-3
LOC105181432,0.793007061,8.909710241,8.33E-12,2.29E-10,serine/arginine repetitive matrix protein 2
LOC105187436,-1.496514537,4.215676824,8.68E-12,2.38E-10,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
LOC105185488,-0.718608148,8.067823177,8.70E-12,2.38E-10,acidic leucine-rich nuclear phosphoprotein 32 family member A isoform X1
LOC105184004,-1.068893317,4.916822755,8.90E-12,2.43E-10,putative methyltransferase C9orf114 homolog
LOC105185862,-0.855969594,6.253891277,9.08E-12,2.48E-10,conserved oligomeric Golgi complex subunit 1 isoform X2
LOC105182517,0.767344388,10.74191575,9.12E-12,2.48E-10,sodium/potassium-transporting ATPase subunit alpha isoform X4
LOC105191890,0.826874091,8.332038401,9.19E-12,2.50E-10,latrophilin Cirl-like isoform X2
LOC105183996,-0.934955954,6.161471991,9.24E-12,2.50E-10,glucose dehydrogenase
LOC105185821,-0.794318317,7.150440245,9.29E-12,2.51E-10,squamous cell carcinoma antigen recognized by T-cells 3
LOC105186861,6.144356551,8.343744193,9.44E-12,2.55E-10,pheromone-binding protein Gp-9-like
LOC105191523,1.110308434,6.050501705,9.74E-12,2.62E-10,"peptidyl-prolyl cis-trans isomerase, rhodopsin-specific isozyme"
LOC105192415,-0.904281528,5.944032072,9.86E-12,2.64E-10,uncharacterized protein LOC105192415
LOC105181240,-1.056141244,5.136924783,9.86E-12,2.64E-10,ataxin-10 isoform X1
